Date,ADBE,AMD,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CHTR,CHKP,CTAS,CSCO,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DLTR,EBAY,EA,EXC,EXPE,FAST,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,KLAC,LRCX,LBTYA,LBTYK,LULU,MAR,MELI,MCHP,MU,MSFT,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PEP,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,NDX
10/10/18,237.9100037,25,316.0299988,54.60800171,54.06100082,87.76249695,171.4824677,75.89235687,155.7100067,51.73565292,32.33732986,163.0300293,133.5,126.9844437,194.2599945,337.5299988,98.44000244,1788.73999,194.3697357,39.47999954,310.1300049,110.1800003,176.0323944,38.90662003,66.33366394,30.33951187,12.48999977,201.8707275,21.67123795,29.52000046,84.23000336,29.17157936,103.2617416,26.04283524,114.7041397,22.35832977,60.59713745,217.2100067,304.7600098,63.84999847,38.82785034,197.2537994,170.7366638,86.04153442,129.0637207,25.17000008,24.60000038,140.6799927,112.0940475,319.0700073,30.59275055,40.90580368,100.3756027,37.58842468,26.95000076,38.48577499,325.8900146,60.88448334,72.15586853,336.4500122,33.78348541,59.69947052,92.44604492,58.10484314,381.9400024,90.3152771,71.55999756,5.371584892,76.68782806,98.44999695,50.42615128,86.80999756,66.3404007,122.25,17.12533379,85.65070343,33.95000076,268.1300049,140.8999939,111.4267273,176.4299927,57.34797668,124.3000031,50.69780731,42.06313324,7044.5
10/11/18,238.5899963,25.29999924,312.8599854,54.53699875,53.9659996,85.96800232,165.2180634,75.68431854,153.5099945,51.27894211,30.79702187,162.8972626,130.8899994,123.7601166,198,327.269989,97.30000305,1781.709961,191.9131927,39.13000107,301.9200134,110.2699966,173.1068115,37.61910629,65.26585388,29.79963493,12.26249981,202.5738983,21.42511177,30.60000038,79.51000214,28.92288017,101.7395782,25.54661369,113.652977,22.17658424,58.74957657,214.1100006,307.4500122,61.75,38.33383179,193.6355591,169.406662,84.13459778,127.0693054,24.87999916,24.37000084,140.5099945,110.3136978,304.8599854,31.17292786,41.2597084,100.1392288,36.62802887,26.41500092,38.64847946,321.1000061,58.26760101,71.35269165,330.3500061,33.25437927,57.998909,90.48238373,55.98022079,371.6700134,89.64994812,70.87999725,5.389641285,77.10383606,99.08999634,49.39081192,85.75,65.92222595,122.2600021,16.81533241,85.90100861,35.15000153,267.5700073,139.1199951,109.7036819,175.6600037,56.22975159,124.75,50.67908096,41.01241302,6964.03
10/12/18,248.8699951,26.34000015,327.5,56.02700043,55.50400162,89.43049622,168.2352142,76.13657379,158.8999939,53.11058807,31.64231491,165.2679749,138.1799927,126.03508,204.3600006,330.9400024,99.51000214,1807.170044,195.3087921,39.99000168,308.7399902,111.5299988,175.8818817,38.974823,67.01148224,30.64042664,12.59500027,207.2588501,21.87062073,31.76749992,81.13999939,29.21763611,104.1946793,25.65423203,116.472435,22.53141403,59.63284683,222.4199982,321.6900024,62.56000137,38.89717865,204.3743591,177.3399963,85.43645477,132.6000977,25.28000069,24.78000069,143.7100067,113.0660172,303.4200134,31.43078423,41.75123978,103.5998001,36.56579208,26.64500046,40.38163757,339.5599976,61.09512329,72.52513123,339.5400085,32.87342453,58.62587357,90.67186737,55.98022079,384.1600037,91.12322235,72.76999664,5.588253498,78.86728668,103.5400009,50.82229996,88.12000275,68.08279419,129.0500031,17.25200081,87.24737549,38.65000153,275.6400146,143.9799957,111.1072769,181.3200073,58.29177094,128.3099976,50.94123077,41.03826141,7157.21
10/15/18,238.0099945,26.26000023,317.4299927,55.12200165,54.61249924,88.04750061,166.7010498,75.89235687,156.5099945,51.97477341,31.39811707,164.3860626,134.6000061,125.6141281,200.1199951,328.4100037,99.44999695,1811.329956,194.9063416,39.38000107,313.8900146,111.1100006,173.4548645,38.08805847,66.86290741,31.05640602,12.55500031,205.0305328,22.07624626,31.29249954,80.97000122,29.34659386,103.9786377,25.72597504,116.4626312,22.79104042,58.97647095,216.8999939,313.4100037,62.02999878,38.59383774,201.4412231,173.0966644,83.51116943,131.5844116,25.95000076,25.42000008,144.4600067,111.1605835,294.75,31.41236877,41.62345123,101.7371292,36.49465561,26.10000038,39.8441391,333.1300049,58.32955551,71.90658569,343.5400085,32.85225677,58.41975403,90.97328949,55.87572098,377.5499878,91.8455658,73.06999969,5.543114662,78.72260284,100.9599991,51.09238434,86.87999725,67.32610321,127.7799988,17.30599976,85.81472778,36.16999817,281.730011,142.5099945,109.6068878,177.6499939,59.25933075,127,51.02549744,41.0296402,7068.67
10/16/18,260.6700134,28.18000031,334.9400024,56.65399933,56.06399918,90.9980011,172.4540558,77.57483673,159,53.12014389,32.64727783,172.3232727,141.4199982,128.3279572,203.2100067,338.6099854,106.0100021,1830.27002,199.8110962,40.34000015,321.0400085,113.3000031,178.6475372,39.06861496,68.2463913,31.86180496,12.77000046,207.9255066,22.49372101,33.29999924,86.5,29.70582008,105.4909744,25.98305702,119.7634659,22.91220284,61.83695221,225.7899933,326.5799866,64.91000366,39.81588745,207.365387,180.9700012,85.2256012,134.1328125,26.34000015,25.70000076,146.8300018,113.5086975,308.6000061,31.84059334,42.47872543,104.9518967,36.70807266,26.54999924,41.18057251,346.3999939,60.91918182,74.95310211,347.269989,33.30199051,59.16696167,92.48910522,57.57368469,398.519989,93.45189667,74.75,5.696588993,80.2147522,105.9100037,52.04671478,89.23999786,68.6403656,132.0200043,18.43933296,88.16223907,34.49000168,285.4100037,146.7899933,112.5109024,185.4499969,60.49654007,134.1900024,52.48604202,41.57222748,7276.43
10/17/18,258.9100037,27.29999924,332.8299866,56.37950134,55.78450012,91.58650208,172.8205566,77.11351776,158.8500061,52.89060211,32.83512115,175.4431458,141.7700043,128.6682434,200.7200012,338.230011,106.0699997,1850.51001,198.8469086,40.40000153,319.8299866,112.0800018,175.1575012,39.1709404,68.7013855,32.21582031,12.74750042,208.6652527,22.02951241,33.15999985,85.30000305,29.49397087,106.8363876,25.70205879,118.4274139,22.78239441,61.27782059,228.4900055,328.9599915,65.04000092,39.77254486,211.1379395,180.9700012,86.01404572,135.896347,26.30999947,25.69000053,143.5700073,113.5183334,313.3699951,31.79455185,41.63327408,104.6776962,36.60136414,26.31500053,40.40540314,364.7000122,60.23274231,73.7345047,334.7799988,32.66706848,59.16696167,93.28145599,57.55626297,399.0599976,92.15921783,74.59999847,5.642421246,79.92536163,105.8499985,53.20810699,89.56999969,68.77975464,132.0599976,18.1186676,87.63577271,34.95000076,281.9200134,145.8899994,113.3336868,185.4799957,61.05170059,137.25,52.20516586,41.54638672,7278.63
10/18/18,250.3500061,26.62000084,323.0599976,54.89550018,54.39849854,88.53600311,172.7779236,75.23200989,153.8099976,51.65435791,31.85833359,167.3162994,137.2899933,128.0055084,191.8800049,330.1499939,103.8199997,1811.709961,191.1753845,40.04000092,318.1000061,110.7799988,170.2282867,38.76166534,68.32997894,31.80869293,12.43999958,208.7474213,21.38772774,33.21250153,84.80000305,29.06104851,103.9000626,25.75586891,116.3545532,22.7347908,60.10283279,224.3300018,321.4500122,64.44000244,38.97519302,205.2041168,174.0966644,83.74038696,133.9666138,25.79999924,25.15999985,142.6799927,110.9488525,298.7600098,31.10385704,40.60103989,102.5881271,36.49465561,25.91500092,38.75452423,346.7099915,59.35797119,71.73120117,338.4500122,31.92631721,58.42834091,92.95415497,56.72905731,395.2200012,91.18022156,73.72000122,5.561170578,77.98103333,101.2699966,52.79396439,88.56999969,68.47109985,126.8700027,17.59399986,85.90965271,32.75999832,273.4400024,142.1999969,111.9397659,178.8999939,60.73446274,130.4299927,52.27070236,41.63250732,7116.09
10/19/18,245.0299988,23.65999985,312.7900085,55.25899887,54.82300186,88.20149994,171.9938507,74.48123932,150.5800018,52.4410553,32.20585632,166.6714325,133.1799927,128.4443359,191.9199982,320.4100037,103.2200012,1805.73999,191.3933868,40.11000061,321.3399963,110.2699966,168.0646973,38.65934372,68.42282104,31.84409904,12.31999969,209.7428131,21.16653252,32.25,84.51000214,26.48194122,100.276329,26.38361931,116.2366714,22.50112724,59.37353516,218.3999939,313.1000061,66.05999756,38.13449097,203.6796722,168.0866699,83.25447083,134.0682068,26.01000023,25.34000015,136.7700043,107.8212433,301.8699951,30.86442375,39.76543808,102.7393799,37.17047501,26.05500031,38.42361832,332.6700134,56.79065704,71.73120117,339.8699951,31.86811256,58.3510437,94.98669434,56.91191483,389.8299866,90.00164032,71.80000305,5.42575264,77.01339722,94.80000305,52.81197357,88.09999847,69.44683838,122.4499969,17.33333206,84.80490875,32.63000107,270.7799988,141.3899994,112.4237595,175.6900024,61.34512329,127.6999969,52.93544006,42.31289291,7107.23
10/22/18,251.0599976,25.03000069,314.2200012,55.56850052,55.05799866,89.46499634,168.7721558,74.6712265,152.8899994,52.76146698,31.49203873,167.2119904,135.6399994,128.9638367,196.1900024,315.5400085,103.5299988,1827.290039,191.6784363,40.61000061,319.6099854,112.4499969,168.0646973,39.01745987,68.32997894,31.64053535,12.61999989,209.185791,21.2817955,32.86000061,83.51999664,26.24245262,99.53980255,26.00697136,116.4134979,22.30208015,58.61993027,219.7799988,317.230011,65.18000031,39.00985336,205.7734222,170.4700012,82.76855469,133.2094879,25.95000076,25.27000046,139.9499969,107.2919464,313.5599976,30.77233124,39.08711243,103.6565323,36.85034561,26.04500008,39.17501068,329.5400085,57.29866791,70.6049118,344.8200073,32.01097488,58.03326035,94.22019196,57.57368469,387.7999878,91.88359833,71.18000031,5.443807602,77.04956055,97,53.02804565,88.83000183,69.20788574,120.5100021,17.39666748,86.06499481,33.45000076,274.6099854,143.4700012,112.9561539,177.3999939,61.58306122,129.7200012,51.83066559,42.08897018,7141.21
10/23/18,251.7599945,25.09000015,311.6900024,55.74549866,55.18450165,88.43499756,168.448288,74.76165009,150.7299957,53.25883865,31.48265457,164.0067596,134.1199951,127.575592,193.4199982,316.1499939,100.2399979,1830,192.0389709,46.84999847,317.8900146,113.1500015,164.3207245,38.72755814,68.16284943,31.55203438,12.46249962,208.9026642,20.81759453,32.78749847,83.87999725,25.96611404,97.31054688,26.02490807,115.1462173,21.97064209,58.07700729,218.1199951,313.7999878,65.04000092,38.56784058,201.5280457,168.9766693,82.96108246,135.1669617,25.34000015,24.71999931,137.4299927,108.1195755,306.8599854,30.95191383,38.02539063,102.2099152,36.69028473,26.31999969,38.56438828,333.1600037,54.78091431,71.74964905,340.3299866,30.37073898,56.81368256,94.84890747,57.80007553,380.6900024,91.38933563,69.58999634,5.371584892,76.25374603,97.08999634,52.94702148,92.38999939,68.97888184,118.7799988,19.60933304,86.52243805,32.61000061,272.0499878,141.1100006,111.7558365,174.1699982,61.27377319,128.7799988,52.11153793,42.10619736,7118.67
10/24/18,238.4400024,22.79000092,290.8299866,52.85599899,52.53549957,83.20999908,160.129837,70.39263153,144,51.43198395,29.87658501,149.9815521,124.9199982,123.2854309,184.4700012,302.0499878,92.87999725,1753.579956,183.3697815,45.11000061,306.0499878,108.3300018,158.3943329,37.57648087,65.13583374,30.1979084,11.58250046,204.3455811,20.53408051,31.20999908,82.43000031,25.13711929,94.5215683,26.61678314,112.2088547,21.22055054,55.11115265,206.9499969,289.5,60.91999817,36.76511765,194.3495789,161.0366669,78.84466553,128.629715,23.77000046,23.14999962,134.2899933,103.0961151,291.3999939,28.22599792,34.83039093,96.74484253,36.74363327,26.01000023,35.2845726,301.8299866,49.41582489,65.75821686,322.8299866,29.0744381,55.10454941,97.28622437,54.52606201,351.3900146,90.68598175,63.66999817,5.100749016,71.79534912,90.73999786,52.27179337,87.76000214,65.42440033,110.9700012,19.23333359,79.41075897,30.46999931,267.0299988,133.9100037,109.7617569,163.0899963,58.84690857,122.1100006,49.00319672,43.28609848,6789.15
10/25/18,252.9199982,19.27000046,232.0700073,55.17950058,54.7784996,89.10849762,160.317337,71.53240204,146.8300018,52.55823135,30.65612984,160.2989502,130.0099945,125.8290939,190.4299927,298.4700012,96.43000031,1804.530029,186.329361,46.52999878,314.8099976,109.2300034,163.3894043,38.77018356,66.37080383,31.72018623,12.10249996,206.7565765,20.68362808,31.41500092,83.01999664,25.8463707,96.86864471,26.21621704,115.4998856,21.50401497,55.60546875,210.7799988,298.1400146,64.29000092,38.40317154,200.3605804,164.3066711,81.62257385,131.6305389,23.98999977,23.45999908,137.2200012,107.3400726,297.5899963,28.78315926,36.15753937,102.3990021,36.45908356,26.25499916,36.47108078,312.8699951,51.50486374,68.08464813,324.5499878,29.21728516,55.75728989,97.19147491,55.03109741,336.9400024,91.62696838,65.34999847,5.227139473,74.02906799,93.63999939,53.08206558,89.63999939,66.03174591,120.6999969,20.99066734,79.20361328,30.84000015,272.2399902,135.8399963,111.2331161,165.6100006,60.06826782,125.8399963,50.56673431,42.57126617,7016.39
10/26/18,245.8000031,17.62999916,230.1300049,54.1875,53.57350159,82.14050293,158.5104523,71.48717499,143.5099945,51.72131348,30.39314842,157.6153107,124.7099991,122.121109,188.5099945,300.1700134,97.44000244,1770.810059,178.7081451,45.52000046,295.0100098,108.3700027,161.3010864,37.72995758,65.48870087,31.18916702,11.81499958,199.2588806,20.53720093,31.34250069,83.27999878,25.18317032,94.49209595,26.07871246,118.3782806,21.52146339,56.51303864,203.4499969,295.1000061,63.95000076,39.59920502,194.9188538,162.2966614,79.95401001,128.4358673,24.01000023,23.38999939,134.8200073,108.4852753,295.3699951,28.71869469,34.80090332,101.132019,35.66765213,25.52499962,36.78004456,299.8299866,49.13827896,65.49972534,326.0799866,29.25961494,54.9757309,95.12451935,54.40416718,335.8200073,91.94061279,55.29999924,5.118805408,73.32369232,89.91000366,52.28079605,87.51000214,64.82701111,120.0599976,22.05999947,78.15930939,31.11000061,274.8900146,138.6699982,110.1973724,169.4799957,60.45688248,120.6500015,41.37278748,41.77891922,6852.4
10/29/18,239.75,16.85000038,217.9400024,51.73649979,51.00400162,76.94400024,160.3940582,72.735466,143.8099976,50.75048447,29.22852516,154.9221344,124.1299973,121.1806717,181.75,300.9599915,93.76000214,1788.030029,177.3247833,44.20000076,300.8500061,106.8399963,161.7055511,37.38035965,64.27232361,31.85295105,11.76000023,203.1218719,20.46554565,31.15999985,83.79000092,24.70419121,89.5524292,26.35372734,119.5866165,21.47348785,57.45303345,203.9100037,292.25,63.31999969,39.34787369,193.6162872,159.2866669,78.04706573,125.3703918,24.51000023,23.87999916,135.8800049,108.5333633,287.3399963,28.68185997,34.07342148,98.19147491,35.66765213,25.65999985,36.03596497,284.8399963,45.9985199,65.28739166,329.1799927,29.52947617,54.89841843,97.22595215,54.13423157,336.1799927,93.41389465,54.59000015,5.073665619,74.02002716,93.09999847,52.55088425,86.90000153,64.62788391,111.7200012,22.32333374,77.83135223,30.54999924,278.5,135.3200073,110.826561,170.3399963,60.92480469,122.75,38.9010849,42.55404663,6713.9
10/30/18,238.4100037,17.20000076,223.0099945,52.4754982,51.8105011,76.52100372,161.1526184,74.8973465,146.1999969,51.00395966,30.44950294,160.0144653,125.9599991,122.9361343,183.3699951,306.2799988,92.11000061,1836,185.298111,44.38000107,316.2200012,107.2600021,167.3403473,38.01132965,61.76530838,33.3752327,12.125,208.1446381,21.43757248,31.35250092,84.33999634,25.25685501,93.12705994,26.53308487,122.298027,22.38057327,58.37681961,210.2200012,303.75,61.02999878,41.39326477,195.6713867,163.6066742,83.97875977,128.5928192,24.48999977,23.86000061,142.1300049,110.9296036,310.4100037,29.86062622,35.40057755,98.07803345,37.45503616,26.48500061,36.58261108,285.8099976,50.30546188,69.69096375,330.4700012,29.88396263,55.50821304,97.98384094,55.01368713,339.7000122,94.83960724,54.43999863,5.290334702,76.56121826,95.45999908,52.74895477,87.80999756,63.64217758,124.0100021,21.99333382,80.94772339,31.18000031,266.9899902,138.6600037,113.1691284,171.4900055,62.49511337,128.0200043,38.73256302,42.7951889,6810.12
10/31/18,245.7599945,18.20999908,221.1999969,54.52899933,53.83850098,79.90049744,164.3146057,75.72048187,149.5500031,52.33345413,30.88155556,163.4472656,129.25,129.0444336,190.0599976,304.269989,92.16999817,1874.579956,187.3774109,44.56999969,320.3699951,111,171.0843353,39.00893021,64.09590149,33.75579834,12.22749996,208.7931061,21.4531517,33.19250107,84.30000305,26.73984909,89.34619141,26.19230843,123.2214813,22.41982079,55.24890137,212.1199951,311.1499939,64.81999969,40.63056946,203.5831604,173.7266693,83.92373657,130.864212,25.62999916,25.04000092,140.7299957,112.4886017,324.5,30.28885269,37.08163452,100.9901962,37.33054352,26.42499924,37.99946976,301.7799988,52.24581909,69.22937012,320.75,30.2702179,56.73846436,96.78669739,54.76117325,339.2399902,94.09822845,56.13000107,5.434779644,78.46032715,99.83999634,52.46084595,89.52999878,68.25205994,128.8699951,22.48800087,80.80846405,33.27999878,274.519989,142.5399933,116.0053635,169.4600067,63.26440811,133.0200043,40.3241806,42.20954132,6967.1
11/1/18,245.2799988,20.21999931,230.9499969,54.29899979,53.5,83.27649689,164.4083557,79.60102081,153.1399994,53.1368866,33.20142365,166.6335297,135.2299957,126.2052536,201.4700012,315.3299866,97.44999695,1896.089966,192.7348175,45.31000137,324.5799866,111.3799973,170.0495453,38.92366791,63.86376572,33.58764267,12.53999996,209.6789246,21.68058395,34.00249863,84.90000153,27.19119072,92.50839233,26.09664536,125.3729248,22.59426117,56.97492599,205.0599976,312.7399902,68.43000031,41.79194641,204.8953705,172.8699951,87.02249908,140.2176208,25.97999954,25.44000053,144.1699982,116.5304565,341.6499939,32.40235138,39.44102097,100.1486664,37.67734909,27.22500038,40.33409882,317.3800049,54.04987335,77.63031769,320.6099854,31.29138947,56.30526733,96.03741455,55.47518539,355.1099854,93.54693604,58.13999939,5.516030312,80.92916107,103.0199966,52.7849617,90.13999939,68.58061981,128.9100037,22.95199966,84.96073151,34.88000107,272.9500122,140.8000031,111.9397659,175.1900024,63.36752701,137.8899994,44.07853699,41.74448013,7069.17
11/2/18,239.6399994,20.22999954,229.75,53.57450104,52.88949966,83.27649689,159.4309845,78.85929871,155.2799988,49.61228561,33.12627411,165.9412994,134.1300049,126.03508,194.6900024,312.7000122,97.95999908,1875.01001,185.0968628,45.15000153,317.8699951,111,168.9771576,38.77870941,64.53231812,33.33097458,12.57250023,210.1903229,21.55284309,33.16500092,85.15000153,27.51358223,90.79963684,25.9471817,124.2824707,23.00855637,56.26992798,204.9100037,328.1000061,67.41000366,40.82990646,205.4935303,172.0733337,85.52814484,139.8944244,25.59000015,25.06999969,142.0200043,116.3764954,354.3900146,32.11226654,39.63762665,100.3756027,37.33054352,27.04999924,40.70705414,309.1000061,53.25936127,77.62108612,325.230011,30.84693336,56.73846436,95.74459839,55.14431,352.5899963,95.07722473,56.45000076,5.516030312,77.11286163,105.4300003,57.90771103,89.55999756,68.2122345,128.3699951,23.09399986,82.74964905,34.97000122,281.9500122,165.0200043,111.8526535,173.2899933,62.89167404,132.8399963,44.69646454,41.09854126,6965.29
11/5/18,239.8899994,19.89999962,228.1199951,52.78649902,52.00450134,81.38999939,161.8685303,78.13565063,153.2100067,48.20388412,32.23402786,163.9214325,133.5,126.6530685,190.5899963,317.1499939,97.75,1871.119995,184.5267792,44.95000076,323.3500061,111.6399994,167.1333771,39.34146118,64.49517059,33.64960861,12.59000015,214.1081085,21.52480507,32.70999908,86.08000183,27.30172729,91.02548981,26.413517,124.655777,22.95622063,56.3833847,201.4499969,324.1400146,68.97000122,41.57525635,206.9022827,169.1333313,84.81303406,136.2934265,25.61000061,25.02000046,142.1999969,116.13591,357.6199951,31.92347908,39.2443924,101.6520538,37.97969055,27.35499954,41.37068939,315.4400024,52.4787674,76.49481964,327.269989,30.93159866,57.42288971,98.51779938,55.26620483,354.9299927,96.24634552,57.31999969,5.516030312,75.06000519,101.1399994,58.05176163,90,68.59057617,126.6999969,22.76000023,83.27198029,34.09000015,285.1300049,160.8000031,113.1788177,174.5899963,63.42302322,130.3200073,45.27693558,41.68418884,6937.09
11/6/18,240.5599976,20.68000031,229.3699951,53.47850037,52.79050064,82.14050293,162.5759277,79.56487274,152.9100037,48.72516632,32.75059891,168.2550812,133.6999969,128.9011688,192.4400024,320.2799988,96.58000183,1949.459961,191.3682404,44.70000076,320.6700134,111.8399963,166.8888092,39.64841843,64.6716156,33.39293671,12.50749969,216.1720123,21.9235878,33.22999954,86.09999847,27.58727455,90.57376099,26.49123573,122.8285141,23.33126831,57.00733948,202.2700043,322.730011,68.52999878,41.20896912,206.1882629,173.2299957,87.14170074,140.4115143,25.56999969,25.02000046,141.1300049,110.2367249,336.1900024,32.2457962,39.12643433,101.8506088,38.63772964,27.39500046,41.80033112,310.8399963,52.30281448,78.04575348,333.5400085,31.40779495,58.20261765,99.22402954,55.40552139,357.6099854,96.45544434,58.06000137,5.72367239,74.73445129,94.94000244,59.42922974,90.26999664,68.47109985,123.6800003,22.7373333,84.56030273,33.56000137,291.7900085,157.1499939,115.0760956,175.2299957,63.92266464,134.9799957,45.78250885,42.3215065,6988.85
11/7/18,253.4299927,21.84000015,245.3099976,55.41199875,54.66949844,87.77449799,168.4311981,79.8814621,159.8000031,50.20290375,33.10749817,168.2456207,138.9199982,132.8240662,195.4100037,331.5100098,99.05999756,1998.170044,196.5245209,46.15000153,328.3599854,112.8499985,170.6421814,40.8421402,66.26864624,33.89741135,12.69999981,219.5144653,22.52799416,36.16249847,86.44999695,27.50436974,92.11556244,26.70646477,126.119545,23.85022545,58.73336792,209.7899933,342.6799927,69.02999878,42.4910202,214.0807495,181.8933258,88.48022461,140.0606384,26.60000038,25.94000053,143.2299957,111.7668457,349.5599976,32.37010574,40.2373085,105.8595734,38.82447433,27.95499992,42.97222519,327.5,52.97934341,78.88584137,342.1300049,31.69351959,59.3289032,99.56851959,55.03980637,364.25,97.66255951,60.95000076,5.687560558,74.74349213,101.7399979,61.36489868,93.22000122,70.03427124,125.8099976,23.21066666,84.6125412,34.43999863,290.5100098,159.8500061,117.0798492,183.8800049,64.96160126,144.2400055,45.43609619,42.63156128,7203.13
11/8/18,249.9600067,21.20000076,245.6699982,54.73149872,54.11999893,87.74549866,167.0675659,81.34684753,169.6799927,50.02774429,32.81633759,165.9412994,140.6100006,132.4568634,188.5500031,326.0400085,98.54000092,1977.609985,201.429245,46.45999908,324.6499939,111.6100006,172.3643188,41.30256271,66.14794159,33.89741135,12.60999966,218.5075073,22.32859421,37.10250092,87.84999847,27.48594475,92.18429565,26.75429916,123.2214813,24.04210854,58.24716187,209.6699982,339.5499878,68.66999817,42.72650528,215.3929291,180.0066681,88.97530365,140.0513763,25.52000046,24.92000008,142.2700043,112.5078659,331.4700012,34.28100967,39.75560379,105.6610336,39.07345963,27.06999969,42.30491638,317.9200134,51.04642105,78.11962891,353.4400024,31.82578468,59.77941132,99.95610046,50.54676056,363.3399963,98.2138443,60.56000137,5.617009163,75.42175293,101.7300034,61.86904907,94.33999634,69.44683838,119.1399994,23.42666626,85.72678375,27.88999939,304.4899902,160.1300049,118.7932053,180.2599945,65.73506927,145.9900055,44.52793503,42.48513412,7158.59
11/9/18,244.8399963,21.03000069,235.9600067,53.85100174,53.30749893,85.62149811,164.6300049,79.2301712,165.8600006,49.06313324,32.19646072,166.4249115,135.5500031,131.8299103,183.75,325.2000122,95.66999817,1937.640015,200.3728027,46.25999832,321.1099854,112.6399994,170.5185089,40.16854095,65.31227112,33.93281174,12.56750011,217.6287231,22.01393318,37.36500168,86.37999725,27.2925148,87.29373932,26.92766953,121.855957,23.88075638,57.6799202,207.1699982,329.25,66.02999878,41.95900726,214.3605499,177.5200043,87.35255432,136.5150452,25.12000084,24.51000023,137.5599976,112.6329651,325.6900024,33.21274948,38.44811249,103.5998001,39.39359283,28.42000008,40.56994247,303.4700012,50.96711731,77.26104736,354.7399902,31.02310181,59.79673386,101.1790619,49.38866425,356.6600037,97.67206573,58.06000137,5.617009163,69.32653809,98.54000092,61.76102829,93.34999847,68.38149261,113.0500031,23.36733246,83.65499115,26.12999916,308.1199951,160.1000061,119.432106,180.5500031,65.69519043,139.9299927,42.8146019,43.35499954,7039.15
11/12/18,236.6699982,19.03000069,217.2899933,52.4679985,51.93149948,81.84249878,163.2663116,76.16370392,159.0899963,46.59161377,30.6373558,160.2610016,130.1100006,129.1250305,180.4299927,318.8999939,93.06999969,1906.280029,187.4947968,44.81999969,323.3500061,110.7799988,168.2445374,38.89809036,64.57873535,33.63189316,12.31750011,214.6444702,21.69615936,35.45249939,85.98999786,26.67536926,86.08582306,27.33422279,120.0974808,23.60165215,57.1207962,198.8200073,310.3900146,62.86000061,40.68567657,205.3874512,168,84.61132813,131.9537659,23.98999977,23.5,135.4199982,110.7371445,322,32.07542419,36.80636978,101.0469208,39.52698517,27.375,38.86421585,294.0700073,46.96993256,73.18981934,349.4100037,31.03373909,58.87839127,100.7398148,47.44691086,346.5599976,96.73107147,54.97999954,5.53560257,65.87193298,96.36000061,61.13980484,89.73999786,67.59492493,109.0299988,22.08533287,81.36555481,25.54999924,308.9899902,153.3000031,118.3382568,172.8500061,65.23270416,133.1000061,40.68931961,44.01815414,6829.1
11/13/18,238.7400055,19.61000061,219.3200073,52.39849854,51.80250168,81.5585022,163.2578125,77.15874481,159.2700043,46.12610626,31.45446968,162.0532532,130.9199982,129.6176453,183.3399963,319.0799866,93.51999664,1910.079956,188.5008392,44.59999847,324.5599976,110.9300003,169.4814301,38.47175598,64.63446045,33.38409042,12.20499992,214.3332672,21.89554596,35.68249893,86.94000244,25.88321877,85.82067108,27.44781303,120.2251816,23.85894966,57.46923065,198.8399963,311.1799927,63.72999954,41.3310585,205.3585052,167.8133392,85.64733124,132.9140167,23.69000053,23.20999908,138.6999969,112.1614151,327.9400024,32.62797546,37.20943451,101.1130905,39.19795609,27.88999939,39.15855408,294.3999939,49.39104462,75.47006226,357.519989,31.28357697,58.69645309,100.8862305,47.15956497,342.1000061,95.28634644,54.84000015,5.562738419,65.18464661,97.47000122,60.6896553,89.90000153,68.1126709,107,22.58200073,82.24477386,25.27000046,314.25,152.6100006,117.0604858,170.3099976,65.32041931,135.0599976,41.84090042,44.25069427,6830.91
11/14/18,235.2200012,20.80999947,219.9900055,52.72900009,52.18299866,79.95050049,162.2435455,77.90951538,155.75,44.82316971,31.53900528,163.7981262,129.4299927,127.8263626,185.0599976,313.5499878,91.76000214,1888.369995,189.6495056,44.41999817,320.7999878,111.2900009,168.6251068,37.798172,62.74024963,33.88856888,12.45499992,213.5734711,21.96408844,34.70750046,85.51000214,25.6897831,84.21995544,27.23998833,120.0971375,24.36045837,57.16940689,196.6900024,308.230011,64.15000153,41.06941986,202.0200958,166.2133331,84.63883209,131.7967682,24.27000046,23.79999924,140.1300049,111.9208221,336.8599854,33.16210175,37.38639069,99.67922211,38.91339493,27.24500084,40.16774368,286.730011,48.86569214,75.77472687,354.7799988,31.72478676,57.80409622,100.4642181,46.9679985,337.2900085,93.05268097,53.08000183,5.653188705,64.46118927,97.76000214,60.68060303,89.58000183,67.82392883,106.5699997,22.93333244,82.4362793,26.31999969,313.1300049,151.3099976,117.2153778,164.5800018,65.00147247,132.3899994,42.17795563,44.06121826,6769.87
